sample,tipo,MSE,MAE,MAPE,R2
66.0,Treino,2861.6571896369214,36.156378491328724,0.2849886316890308,0.6008888126959999
66.0,Validation,1648.7311483376106,31.820893855191272,0.36126914051898484,0.5462609467788406
66.0,Teste,2912.1072090279126,35.9002171872595,0.2952844585153654,0.5782957561166607
67.0,Treino,2819.662229328229,33.0571200991577,0.24559427044703852,0.6067457890418331
67.0,Validation,1556.327333865759,29.787166640710396,0.33669019941286865,0.5716909384028578
67.0,Teste,2535.2090900567014,31.236727903763533,0.23770398739461507,0.6328746314372788
68.0,Treino,2374.7355993331003,31.339474505577446,0.2354277626640824,0.6687990623002744
68.0,Validation,1450.2111226734417,28.759473107923515,0.32815903718954587,0.6008946501458952
68.0,Teste,2577.764882679978,32.54948135542028,0.25410515326060873,0.6267120978961302
69.0,Treino,2385.4208059680677,30.953131669045117,0.23133865649204896,0.6673088119928254
69.0,Validation,1481.9599891139953,28.728798439890728,0.31899006610630304,0.5921572034044378
69.0,Teste,2628.0215156011027,32.4379097887957,0.2480812410667813,0.6194344003853989
70.0,Treino,4369.480641199751,46.32254243881525,0.4042960266483282,0.39059485778856085
70.0,Validation,2625.6213193892754,46.072227734972685,0.6768468440370086,0.2774158887104199
70.0,Teste,4148.002414197389,46.34254780420034,0.4342907915994236,0.39932492310635614
71.0,Treino,2275.2307149311614,30.11629184334081,0.22040546418000148,0.6826768645401871
71.0,Validation,1413.5916999575588,27.75353522131149,0.306960006021384,0.6109724983198461
71.0,Teste,2578.700581601833,32.389754794892085,0.2520005931586176,0.626576598692969
72.0,Treino,2444.4538475708187,31.09546778389093,0.22730311610246984,0.6590755591037084
72.0,Validation,1368.3231853887312,27.224211845628428,0.30104373208105356,0.6234306198042969
72.0,Teste,2519.486280455662,31.710537921415654,0.24087271510401467,0.6351514622881393
73.0,Treino,2569.797482662537,32.880521660256946,0.2506909349093945,0.6415940636948184
73.0,Validation,1487.2650858901713,29.685653509562858,0.3331552340619426,0.5906972142540564
73.0,Teste,2787.509679801665,33.82149099674694,0.26378245708415377,0.5963388098508076
74.0,Treino,2398.0122747463706,30.584795277005433,0.22475019691490414,0.6655526980626842
74.0,Validation,1379.929914381716,27.68284239480876,0.3027106920862118,0.6202363899690799
74.0,Teste,2522.324373888636,31.170485709355464,0.23190255071965246,0.6347404760299713
75.0,Treino,3511.932574660027,39.60595566016231,0.3217843976623672,0.5101958457218301
75.0,Validation,2083.731989535332,38.17080632240439,0.4955583037522772,0.4265465409253004
75.0,Teste,3112.1248886078465,37.87789555412368,0.3233273937037663,0.5493310586394987
76.0,Treino,2661.2127047440817,32.981572875365586,0.25002934953875205,0.6288445149526599
76.0,Validation,1521.570063554628,29.696546381147556,0.3340600227313841,0.5812563129270341
76.0,Teste,2563.4391303714774,32.43574478376864,0.2518977173171877,0.6287866199214828
77.0,Treino,2745.2410398613197,33.56408789867522,0.2551943747716953,0.6171252046462866
77.0,Validation,1542.3453975298432,30.3892700464481,0.34811318609005454,0.5755388371713464
77.0,Teste,2597.440894667273,32.52648118120852,0.255250334747625,0.623862801094138
78.0,Treino,2475.788708487046,32.00667682054266,0.24131904528480272,0.6547053313945439
78.0,Validation,1503.3303121464344,29.187367465846997,0.32392461485199636,0.5862759836861435
78.0,Teste,2762.6782621617913,33.52218340631915,0.2620352645930011,0.5999346644841506
79.0,Treino,2508.320807037901,32.72279614261452,0.25116549976127317,0.6501681266849295
79.0,Validation,1647.5886638414968,30.357809010928968,0.34456148138123666,0.546575364222891
79.0,Teste,2654.161517630301,32.56795989904883,0.25305962083278843,0.6156490487483923
80.0,Treino,2294.4395991278507,30.152831525925084,0.215302128473473,0.6799978292573137
80.0,Validation,1244.2028748984758,24.01797627185793,0.24532719101725783,0.657589149667792
80.0,Teste,2332.7583996450326,30.720120084556886,0.22460148179434788,0.6621916548830644
81.0,Treino,2602.4720914250925,31.955824535242808,0.23448841084614275,0.6370369832921963
81.0,Validation,1414.1459479602447,28.15329864890712,0.30612203990550085,0.610819966499093
81.0,Teste,2516.146484081616,31.10807971189935,0.2324240972343401,0.6356351004935856
82.0,Treino,2300.0640534760682,30.023674879384377,0.22043290699484544,0.6792133947481825
82.0,Validation,1496.7510974719037,28.02238787704919,0.297607247802732,0.5880866164508427
82.0,Teste,2549.2715577416034,31.492250271850647,0.2347993041034683,0.6308382358389948
83.0,Treino,2147.520533534124,28.853461646044245,0.20743388529923815,0.7004884187377909
83.0,Validation,1186.5508007559358,24.6300795090164,0.2631131998733349,0.6734552886462712
83.0,Teste,2546.019765921141,32.01867006361021,0.24261076205026325,0.6313091300446281
84.0,Treino,2310.4337634416097,30.245834077089352,0.22120723612437926,0.6777671463046817
84.0,Validation,1362.870852010126,27.985904758196742,0.3075327649276128,0.6249311292036304
84.0,Teste,2430.3586788704347,31.939546041109615,0.25022174420353166,0.648058091453135
85.0,Treino,2717.218593952472,32.622746142249845,0.2393453956154004,0.6210334546275715
85.0,Validation,1446.2972425167472,28.60731482103827,0.32049145410199825,0.6019717695285856
85.0,Teste,2496.805742329978,31.015736973239846,0.23671938586824315,0.6384358465826143
86.0,Treino,2932.879728333864,34.96622819468694,0.2701354151769406,0.5909555082858556
86.0,Validation,1665.3181615008987,32.44746968852461,0.3909593094847286,0.5416961178459575
86.0,Teste,2743.0809848198583,33.935696244237015,0.2762562698506862,0.6027725596681024
87.0,Treino,2795.7640472491003,33.852994534044306,0.2593488953266432,0.6100788339147651
87.0,Validation,1686.6413282533208,32.0560905259563,0.37049992820342104,0.5358278757716349
87.0,Teste,2658.50454198398,32.84993695272667,0.2593716912701947,0.6150201324105744
88.0,Treino,2303.388866369259,30.375834224257755,0.22585101879430625,0.678749687905109
88.0,Validation,1310.1607180588621,27.602217745901658,0.3188780128615173,0.6394372215391344
88.0,Teste,2578.4390935170895,33.161710359523816,0.2592963156471809,0.6266144649620127
89.0,Treino,2470.3658944482336,31.03965373107233,0.22551720395960845,0.6554616434215039
89.0,Validation,1427.1354704003895,28.133682668032804,0.3072331598281877,0.6072451849953111
89.0,Teste,2543.6385091306497,31.9863868617761,0.24820283187486827,0.6316539614750141
90.0,Treino,2488.0812867631744,31.05466021030009,0.2286769906880506,0.6529909032902343
90.0,Validation,1419.6780547080557,28.317767469945373,0.31427593030214723,0.609297503069806
90.0,Teste,2498.3332714770163,31.41517037057239,0.240575822640324,0.6382146440382971
91.0,Treino,3480.468661469363,39.594592788741814,0.3231249592644942,0.5145840721649664
91.0,Validation,2103.0523003174626,38.46131965710384,0.4994971662293032,0.42122949482529726
91.0,Teste,3090.415299941474,37.92145149626624,0.3233377386431266,0.5524748390762866
92.0,Treino,2431.8638934320134,30.5380426330431,0.22227041949419393,0.6608314617892705
92.0,Validation,1443.9996449128823,28.164414034153022,0.31230736719441615,0.6026040798737331
92.0,Teste,2394.00495327689,31.178183363287644,0.2422751058922878,0.6533224994104525
93.0,Treino,2631.652503741972,32.523959486270556,0.24577247017331777,0.6329672334116078
93.0,Validation,1620.551378262121,32.0917064918033,0.37942240197050403,0.5540161603604696
93.0,Teste,2467.693179629196,31.63242381935817,0.24566978526365582,0.6426516567709136
94.0,Treino,2509.593403501176,31.302363575322897,0.22520527071513533,0.6499906394976955
94.0,Validation,1413.0623543647075,27.587339782786895,0.2987355110134271,0.6111181768729379
94.0,Teste,2449.450304729045,31.663771231567466,0.24079904349154993,0.645293420007575
