date,name,value,value_norm
1988-03-01,Camargos,230,0.36162361623616235
1988-04-01,Camargos,137,0.19003690036900373
1988-05-01,Camargos,113,0.14575645756457567
1988-06-01,Camargos,96,0.1143911439114391
1988-07-01,Camargos,76,0.07749077490774907
1988-08-01,Camargos,64,0.055350553505535055
1988-09-01,Camargos,57,0.04243542435424354
1988-10-01,Camargos,90,0.1033210332103321
1988-11-01,Camargos,104,0.1291512915129151
1988-12-01,Camargos,130,0.17712177121771217
1989-01-01,Camargos,255,0.40774907749077494
1989-02-01,Camargos,231,0.3634686346863469
1989-03-01,Camargos,255,0.40774907749077494
1989-04-01,Camargos,149,0.21217712177121772
1989-05-01,Camargos,102,0.12546125461254615
1989-06-01,Camargos,96,0.1143911439114391
1989-07-01,Camargos,78,0.08118081180811808
1989-08-01,Camargos,70,0.06642066420664207
1989-09-01,Camargos,69,0.06457564575645756
1989-10-01,Camargos,69,0.06457564575645756
1989-11-01,Camargos,81,0.08671586715867159
1989-12-01,Camargos,175,0.2601476014760148
1990-01-01,Camargos,211,0.32656826568265684
1990-02-01,Camargos,107,0.13468634686346864
1990-03-01,Camargos,180,0.2693726937269373
1990-04-01,Camargos,110,0.14022140221402213
1990-05-01,Camargos,85,0.09409594095940958
1990-06-01,Camargos,64,0.055350553505535055
1990-07-01,Camargos,61,0.049815498154981555
1990-08-01,Camargos,54,0.03690036900369004
1990-09-01,Camargos,62,0.051660516605166046
1990-10-01,Camargos,56,0.040590405904059046
1990-11-01,Camargos,58,0.04428044280442804
1990-12-01,Camargos,89,0.1014760147601476
1991-01-01,Camargos,282,0.4575645756457564
1991-02-01,Camargos,220,0.34317343173431736
1991-03-01,Camargos,197,0.3007380073800738
1991-04-01,Camargos,208,0.3210332103321033
1991-05-01,Camargos,121,0.16051660516605165
1991-06-01,Camargos,86,0.09594095940959409
1991-07-01,Camargos,79,0.08302583025830258
1991-08-01,Camargos,68,0.06273062730627306
1991-09-01,Camargos,63,0.05350553505535055
1991-10-01,Camargos,89,0.1014760147601476
1991-11-01,Camargos,83,0.0904059040590406
1991-12-01,Camargos,124,0.16605166051660514
1992-01-01,Camargos,436,0.7416974169741697
1992-02-01,Camargos,323,0.533210332103321
1992-03-01,Camargos,188,0.28413284132841327
1992-04-01,Camargos,136,0.1881918819188192
1992-05-01,Camargos,117,0.15313653136531363
1992-06-01,Camargos,84,0.09225092250922508
1992-07-01,Camargos,78,0.08118081180811808
1992-08-01,Camargos,64,0.055350553505535055
1992-09-01,Camargos,94,0.1107011070110701
1992-10-01,Camargos,109,0.13837638376383765
1992-11-01,Camargos,155,0.22324723247232475
1992-12-01,Camargos,125,0.16789667896678967
1993-01-01,Camargos,160,0.23247232472324725
1993-02-01,Camargos,234,0.36900369003690037
1993-03-01,Camargos,213,0.33025830258302585
1993-04-01,Camargos,134,0.18450184501845018
1993-05-01,Camargos,97,0.11623616236162361
1993-06-01,Camargos,97,0.11623616236162361
1993-07-01,Camargos,71,0.06826568265682657
1993-08-01,Camargos,61,0.049815498154981555
1993-09-01,Camargos,62,0.051660516605166046
1993-10-01,Camargos,78,0.08118081180811808
1993-11-01,Camargos,73,0.07195571955719558
1993-12-01,Camargos,112,0.14391143911439114
1994-01-01,Camargos,261,0.4188191881918819
1994-02-01,Camargos,125,0.16789667896678967
1994-03-01,Camargos,145,0.2047970479704797
1994-04-01,Camargos,106,0.1328413284132841
1994-05-01,Camargos,138,0.1918819188191882
1994-06-01,Camargos,86,0.09594095940959409
1994-07-01,Camargos,73,0.07195571955719558
1994-08-01,Camargos,58,0.04428044280442804
1994-09-01,Camargos,45,0.020295202952029523
1994-10-01,Camargos,52,0.03321033210332103
1994-11-01,Camargos,73,0.07195571955719558
1994-12-01,Camargos,163,0.23800738007380073
1995-01-01,Camargos,151,0.21586715867158673
1995-02-01,Camargos,329,0.544280442804428
1995-03-01,Camargos,147,0.20848708487084872
1995-04-01,Camargos,107,0.13468634686346864
1995-05-01,Camargos,79,0.08302583025830258
1995-06-01,Camargos,60,0.04797047970479705
1995-07-01,Camargos,53,0.03505535055350553
1995-08-01,Camargos,42,0.014760147601476009
1995-09-01,Camargos,43,0.016605166051660514
1995-10-01,Camargos,77,0.07933579335793357
1995-11-01,Camargos,85,0.09409594095940958
1995-12-01,Camargos,125,0.16789667896678967
1996-01-01,Camargos,228,0.35793357933579334
1996-02-01,Camargos,189,0.2859778597785978
1996-03-01,Camargos,184,0.2767527675276753
1996-04-01,Camargos,111,0.14206642066420666
1996-05-01,Camargos,85,0.09409594095940958
1996-06-01,Camargos,66,0.059040590405904064
1996-07-01,Camargos,58,0.04428044280442804
1996-08-01,Camargos,57,0.04243542435424354
1996-09-01,Camargos,93,0.10885608856088562
1996-10-01,Camargos,81,0.08671586715867159
1996-11-01,Camargos,194,0.2952029520295203
1996-12-01,Camargos,244,0.3874538745387454
1997-01-01,Camargos,449,0.7656826568265682
1997-02-01,Camargos,246,0.3911439114391144
1997-03-01,Camargos,212,0.3284132841328413
1997-04-01,Camargos,149,0.21217712177121772
1997-05-01,Camargos,112,0.14391143911439114
1997-06-01,Camargos,109,0.13837638376383765
1997-07-01,Camargos,79,0.08302583025830258
1997-08-01,Camargos,65,0.05719557195571956
1997-09-01,Camargos,64,0.055350553505535055
1997-10-01,Camargos,64,0.055350553505535055
1997-11-01,Camargos,113,0.14575645756457567
1997-12-01,Camargos,150,0.2140221402214022
1998-01-01,Camargos,157,0.22693726937269376
1998-02-01,Camargos,186,0.2804428044280443
1998-03-01,Camargos,142,0.19926199261992622
1998-04-01,Camargos,97,0.11623616236162361
1998-05-01,Camargos,86,0.09594095940959409
1998-06-01,Camargos,73,0.07195571955719558
1998-07-01,Camargos,55,0.03874538745387454
1998-08-01,Camargos,55,0.03874538745387454
1998-09-01,Camargos,41,0.012915129151291518
1998-10-01,Camargos,70,0.06642066420664207
1998-11-01,Camargos,80,0.08487084870848709
1998-12-01,Camargos,109,0.13837638376383765
1999-01-01,Camargos,251,0.4003690036900369
1999-02-01,Camargos,185,0.2785977859778598
1999-03-01,Camargos,213,0.33025830258302585
1999-04-01,Camargos,110,0.14022140221402213
1999-05-01,Camargos,76,0.07749077490774907
1999-06-01,Camargos,72,0.07011070110701108
1999-07-01,Camargos,58,0.04428044280442804
1999-08-01,Camargos,45,0.020295202952029523
1999-09-01,Camargos,42,0.014760147601476009
1999-10-01,Camargos,41,0.012915129151291518
1999-11-01,Camargos,59,0.046125461254612546
1999-12-01,Camargos,170,0.25092250922509224
2000-01-01,Camargos,299,0.488929889298893
2000-02-01,Camargos,229,0.35977859778597787
2000-03-01,Camargos,182,0.2730627306273063
2000-04-01,Camargos,119,0.15682656826568264
2000-05-01,Camargos,84,0.09225092250922508
2000-06-01,Camargos,69,0.06457564575645756
2000-07-01,Camargos,64,0.055350553505535055
2000-08-01,Camargos,54,0.03690036900369004
2000-09-01,Camargos,84,0.09225092250922508
2000-10-01,Camargos,58,0.04428044280442804
2000-11-01,Camargos,105,0.13099630996309963
2000-12-01,Camargos,147,0.20848708487084872
2001-01-01,Camargos,133,0.18265682656826565
2001-02-01,Camargos,110,0.14022140221402213
2001-03-01,Camargos,95,0.1125461254612546
2001-04-01,Camargos,80,0.08487084870848709
2001-05-01,Camargos,55,0.03874538745387454
2001-06-01,Camargos,44,0.01845018450184502
2001-07-01,Camargos,38,0.0073800738007380046
2001-08-01,Camargos,34,0.0
2001-09-01,Camargos,39,0.00922509225092251
2001-10-01,Camargos,55,0.03874538745387454
2001-11-01,Camargos,85,0.09409594095940958
2001-12-01,Camargos,139,0.19372693726937268
2002-01-01,Camargos,188,0.28413284132841327
2002-02-01,Camargos,195,0.2970479704797048
2002-03-01,Camargos,158,0.22878228782287824
2002-04-01,Camargos,89,0.1014760147601476
2002-05-01,Camargos,72,0.07011070110701108
2002-06-01,Camargos,57,0.04243542435424354
2002-07-01,Camargos,52,0.03321033210332103
2002-08-01,Camargos,46,0.022140221402214028
2002-09-01,Camargos,48,0.025830258302583023
2002-10-01,Camargos,37,0.0055350553505535
2002-11-01,Camargos,92,0.10701107011070111
2002-12-01,Camargos,172,0.25461254612546125
2003-01-01,Camargos,310,0.5092250922509225
2003-02-01,Camargos,211,0.32656826568265684
2003-03-01,Camargos,147,0.20848708487084872
2003-04-01,Camargos,90,0.1033210332103321
2003-05-01,Camargos,78,0.08118081180811808
2003-06-01,Camargos,68,0.06273062730627306
2003-07-01,Camargos,58,0.04428044280442804
2003-08-01,Camargos,47,0.02398523985239852
2003-09-01,Camargos,43,0.016605166051660514
2003-10-01,Camargos,56,0.040590405904059046
2003-11-01,Camargos,67,0.060885608856088555
2003-12-01,Camargos,139,0.19372693726937268
2004-01-01,Camargos,144,0.20295202952029523
2004-02-01,Camargos,211,0.32656826568265684
2004-03-01,Camargos,182,0.2730627306273063
2004-04-01,Camargos,166,0.24354243542435428
2004-05-01,Camargos,106,0.1328413284132841
2004-06-01,Camargos,91,0.10516605166051661
2004-07-01,Camargos,76,0.07749077490774907
2004-08-01,Camargos,62,0.051660516605166046
2004-09-01,Camargos,51,0.03136531365313654
2004-10-01,Camargos,64,0.055350553505535055
2004-11-01,Camargos,92,0.10701107011070111
2004-12-01,Camargos,184,0.2767527675276753
2005-01-01,Camargos,254,0.4059040590405904
2005-02-01,Camargos,208,0.3210332103321033
2005-03-01,Camargos,176,0.26199261992619927
2005-04-01,Camargos,114,0.14760147601476015
2005-05-01,Camargos,119,0.15682656826568264
2005-06-01,Camargos,93,0.10885608856088562
2005-07-01,Camargos,84,0.09225092250922508
2005-08-01,Camargos,65,0.05719557195571956
2005-09-01,Camargos,64,0.055350553505535055
2005-10-01,Camargos,65,0.05719557195571956
2005-11-01,Camargos,106,0.1328413284132841
2005-12-01,Camargos,176,0.26199261992619927
2006-01-01,Camargos,129,0.1752767527675277
2006-02-01,Camargos,153,0.21955719557195574
2006-03-01,Camargos,150,0.2140221402214022
2006-04-01,Camargos,86,0.09594095940959409
2006-05-01,Camargos,68,0.06273062730627306
2006-06-01,Camargos,60,0.04797047970479705
2006-07-01,Camargos,53,0.03505535055350553
2006-08-01,Camargos,45,0.020295202952029523
2006-09-01,Camargos,54,0.03690036900369004
2006-10-01,Camargos,69,0.06457564575645756
2006-11-01,Camargos,112,0.14391143911439114
2006-12-01,Camargos,170,0.25092250922509224
2007-01-01,Camargos,363,0.6070110701107011
2007-02-01,Camargos,274,0.4428044280442805
2007-03-01,Camargos,132,0.18081180811808117
2007-04-01,Camargos,100,0.12177121771217712
2007-05-01,Camargos,81,0.08671586715867159
2007-06-01,Camargos,70,0.06642066420664207
2007-07-01,Camargos,59,0.046125461254612546
2007-08-01,Camargos,54,0.03690036900369004
2007-09-01,Camargos,42,0.014760147601476009
2007-10-01,Camargos,50,0.029520295202952032
2007-11-01,Camargos,83,0.0904059040590406
2007-12-01,Camargos,88,0.0996309963099631
2008-01-01,Camargos,113,0.14575645756457567
2008-02-01,Camargos,221,0.34501845018450183
2008-03-01,Camargos,194,0.2952029520295203
2008-04-01,Camargos,141,0.1974169741697417
2008-05-01,Camargos,88,0.0996309963099631
2008-06-01,Camargos,75,0.07564575645756456
2008-07-01,Camargos,60,0.04797047970479705
2008-08-01,Camargos,51,0.03136531365313654
2008-09-01,Camargos,53,0.03505535055350553
2008-10-01,Camargos,68,0.06273062730627306
2008-11-01,Camargos,119,0.15682656826568264
2008-12-01,Camargos,257,0.4114391143911439
2009-01-01,Camargos,254,0.4059040590405904
2009-02-01,Camargos,267,0.42988929889298894
2009-03-01,Camargos,223,0.34870848708487084
2009-04-01,Camargos,177,0.2638376383763838
2009-05-01,Camargos,115,0.14944649446494462
2009-06-01,Camargos,93,0.10885608856088562
2009-07-01,Camargos,90,0.1033210332103321
2009-08-01,Camargos,75,0.07564575645756456
2009-09-01,Camargos,88,0.0996309963099631
2009-10-01,Camargos,125,0.16789667896678967
2009-11-01,Camargos,123,0.16420664206642066
2009-12-01,Camargos,272,0.43911439114391143
2010-01-01,Camargos,297,0.485239852398524
2010-02-01,Camargos,179,0.26752767527675275
2010-03-01,Camargos,248,0.3948339483394834
2010-04-01,Camargos,151,0.21586715867158673
2010-05-01,Camargos,109,0.13837638376383765
2010-06-01,Camargos,89,0.1014760147601476
2010-07-01,Camargos,81,0.08671586715867159
2010-08-01,Camargos,63,0.05350553505535055
2010-09-01,Camargos,56,0.040590405904059046
2010-10-01,Camargos,77,0.07933579335793357
2010-11-01,Camargos,179,0.26752767527675275
2010-12-01,Camargos,292,0.4760147601476015
2011-01-01,Camargos,525,0.9059040590405903
2011-02-01,Camargos,187,0.2822878228782288
2011-03-01,Camargos,237,0.37453874538745385
2011-04-01,Camargos,150,0.2140221402214022
2011-05-01,Camargos,121,0.16051660516605165
2011-06-01,Camargos,101,0.12361623616236163
2011-07-01,Camargos,83,0.0904059040590406
2011-08-01,Camargos,68,0.06273062730627306
2011-09-01,Camargos,61,0.049815498154981555
2011-10-01,Camargos,84,0.09225092250922508
2011-11-01,Camargos,93,0.10885608856088562
2011-12-01,Camargos,289,0.470479704797048
2012-01-01,Camargos,382,0.6420664206642066
2012-02-01,Camargos,233,0.3671586715867159
2012-03-01,Camargos,152,0.2177121771217712
2012-04-01,Camargos,106,0.1328413284132841
2012-05-01,Camargos,108,0.13653136531365312
2012-06-01,Camargos,102,0.12546125461254615
2012-07-01,Camargos,78,0.08118081180811808
2012-08-01,Camargos,61,0.049815498154981555
2012-09-01,Camargos,52,0.03321033210332103
2012-10-01,Camargos,58,0.04428044280442804
2012-11-01,Camargos,92,0.10701107011070111
2012-12-01,Camargos,127,0.17158671586715868
