sample,tipo,MSE,MAE,MAPE,R2
0,Treino,20817.819345550477,97.67718291697098,0.12586129333506813,0.9458802721776484
0,Validation,123834.97702578189,224.96099574582988,0.31788301805435554,0.4338754074313169
0,Teste,264524.93242827244,314.8581197483465,0.3472263761607522,0.29319052513378874
1,Treino,21988.610038459647,101.33804789223201,0.12587146261534235,0.9428365876982396
1,Validation,105721.35109855227,215.81030662650946,0.313821286279732,0.5166837491800254
1,Teste,317146.55591859523,369.1821233574922,0.46617022402542346,0.15258577485797953
2,Treino,33148.04556337675,118.68707231566894,0.1465397893167266,0.9138255946045426
2,Validation,137429.5280626543,223.61124526562747,0.2954462126704653,0.3717264907702249
2,Teste,164707.91360799238,258.58895389189325,0.31380823471792285,0.5599011675198458
3,Treino,15580.66653878134,87.57822233356309,0.1151172495196107,0.9594952084859025
3,Validation,143257.1523473308,261.5877307529149,0.4038930635545592,0.3450848948088595
3,Teste,280506.51853499404,352.988203624341,0.4077351141069385,0.2504877962079095
4,Treino,25163.265750062106,103.06698352112123,0.13027397297791946,0.9345834897060946
4,Validation,82710.56862573295,186.02483191481616,0.2726851029025617,0.6218799559786851
4,Teste,271184.7337454599,303.7819075993883,0.3315002013932939,0.27539556483079
5,Treino,23229.165726668616,107.27400918533806,0.13782606795163618,0.9396115363573705
5,Validation,132836.10086044422,253.45682674215828,0.3797156482872474,0.39272582525391997
5,Teste,315583.23125990195,364.82848615520635,0.4622880198510598,0.15676297158160424
6,Treino,23628.288458960524,106.02886689747021,0.13357914245581617,0.9385739438371928
6,Validation,141394.80467118716,242.29710695758217,0.3453530112906986,0.35359881264290205
6,Teste,226886.40098917732,310.2796579154829,0.33956089719428084,0.3937605182795798
7,Treino,26044.291936959155,105.2854408825949,0.1297190855424326,0.9322931010420474
7,Validation,145331.59399512393,249.1277329925386,0.3426469521183148,0.335601367126532
7,Teste,228043.3956236644,290.44403160835304,0.31060380398303516,0.39066903362247063
8,Treino,26307.62473775764,107.9940631440199,0.12963943642754383,0.9316085192772932
8,Validation,142769.02166463336,252.19025240227825,0.3650949832282383,0.34731643544866453
8,Teste,206601.56928030448,301.7053287249058,0.35315165115061564,0.447961500834544
9,Treino,16319.159066873844,89.7461334274406,0.12170771644372398,0.9575753621294805
9,Validation,116905.10572892275,215.98031300428457,0.3107367654078939,0.4655560412773667
9,Teste,265031.617500372,336.15313409864905,0.38532382893904366,0.2918366648135321
10,Treino,17525.033470422753,91.28859422224963,0.12143046782000833,0.9544404711293837
10,Validation,148159.91564874712,232.1561670743967,0.35660055435097837,0.3226713978862805
10,Teste,302292.0231396385,365.3235997876773,0.4571019929041549,0.19227702216875742
11,Treino,22275.04699089468,102.22048334714718,0.12758271283431966,0.9420919424668283
11,Validation,111260.67414132426,214.95322314063546,0.30111197252927707,0.4913601526000161
11,Teste,214551.1489256737,324.78248647150275,0.4182956599258762,0.4267202584194302
12,Treino,23822.902416779067,104.44798342334448,0.12837667756855864,0.9380680092696599
12,Validation,74457.77474714999,201.03436857083292,0.30840487150369134,0.6596084692330089
12,Teste,241735.48651204736,340.6084746176377,0.44666659724793983,0.35408382601349586
13,Treino,29607.095108929516,118.78198646087736,0.14682710050956435,0.9230309427558646
13,Validation,130755.79890076301,219.98988574514257,0.2921428630298928,0.4022361439670179
13,Teste,230788.85180547804,309.36204090078826,0.3490999897066819,0.38333318658407445
14,Treino,29390.745352221234,112.05643700748946,0.136719519045992,0.9235933835068929
14,Validation,125803.27801111662,234.9741521463042,0.33636237690171045,0.42487711292569286
14,Teste,236150.43046952272,316.64633306774,0.3551409930010905,0.3690070715929483
15,Treino,18448.940072186917,91.8378018355315,0.1218820235980918,0.9520386069864211
15,Validation,113242.80551403092,207.37828000408948,0.29137869858476906,0.48229863102717696
15,Teste,191641.73537813354,301.4366544414622,0.3757105118594414,0.4879341122909191
16,Treino,21587.501585984726,98.85693296992636,0.12116648460959316,0.9438793424611119
16,Validation,105689.78099707107,222.21430292603424,0.3518785955556032,0.5168280752118756
16,Teste,354802.62674679235,379.9788776459793,0.5140801879949303,0.05196891654039981
17,Treino,20995.634975066798,98.70311894015363,0.11898202920237404,0.9454180079360269
17,Validation,167171.00891848461,270.361574380857,0.3613637215222523,0.235760190002141
17,Teste,300442.9260627908,347.61019449795907,0.41094351219452097,0.19721780155717195
18,Treino,11998.519098797806,79.40271236252053,0.10854009293159758,0.9688076557337877
18,Validation,145080.89427345208,234.00682028804403,0.29970805488733304,0.33674746721228566
18,Teste,189699.5983553078,291.73135548168796,0.3224376130228386,0.4931234940124092
19,Treino,27129.98861730087,111.70059870121773,0.13980069467297546,0.9294706340073201
19,Validation,129561.05425020077,239.55572626690878,0.325250037590359,0.4076980445121471
19,Teste,197613.20170071343,318.21964478933563,0.3863000926639393,0.47197838011513094
20,Treino,31805.560694106018,118.34012497478552,0.14662104097420245,0.9173156294888202
20,Validation,124061.69826668654,244.40307924572804,0.35414964031691515,0.43283892748666375
20,Teste,253216.83433392437,329.3662178401525,0.3983163818076256,0.32340571431248377
21,Treino,27440.931729922082,114.86487806439588,0.14254664643564524,0.9286622805316765
21,Validation,123676.49110979459,223.49231152636466,0.3250362364315142,0.4345999424275765
21,Teste,239714.4588471137,324.2799256258024,0.39911291648293185,0.3594840031893436
22,Treino,17314.87305001678,91.99319201850541,0.1206020180310793,0.9549868215690052
22,Validation,128463.03170672299,241.32215129174904,0.34959984015996615,0.41271776979483654
22,Teste,221497.16581772678,308.842198676647,0.3545607407171982,0.40816053133882657
23,Treino,30168.484206895817,119.97138020770646,0.14947017391448517,0.9215715091485274
23,Validation,111973.44264308759,226.1958248549309,0.33561758222564864,0.48810165659712557
23,Teste,191613.17149894213,283.47197120329366,0.3541881264684399,0.4880104348525245
24,Treino,30838.34406328903,112.33348950656077,0.13243299747999232,0.9198300859713265
24,Validation,87964.87013351961,202.39410990620124,0.29596827824446265,0.5978593652556824
24,Teste,264647.94166045997,350.22128529992574,0.39812004596245093,0.2928618449976367
25,Treino,23276.173217975545,104.55983079213993,0.13394385180645885,0.9394893317886347
25,Validation,82590.67052223964,194.51043408638873,0.27827621359542226,0.6224280827407692
25,Teste,183916.67614166264,288.93780557848515,0.3492492069289715,0.5085754371449417
26,Treino,18267.391329795566,91.83660586202208,0.11739500883254388,0.9525105761375421
26,Validation,143749.68044234384,281.77914681942127,0.3764532893343701,0.3428332509371944
26,Teste,224092.07175068485,323.6314496051753,0.4051614709596346,0.40122695391395125
27,Treino,31071.980771252627,124.77747333835806,0.1611395832149236,0.9192227046296779
27,Validation,142200.18658967208,213.75756901582,0.3027214979610386,0.34991692468672675
27,Teste,296184.84589092806,360.98979171806326,0.4385904604844533,0.20859537335195388
28,Treino,38212.45777580608,120.37103889859017,0.1499663813361728,0.900659729056024
28,Validation,137995.90572286883,259.51162510218677,0.3394784741017657,0.36913723586155556
28,Teste,222381.93379458613,306.4206088251745,0.3503411186444382,0.4057964351329917
29,Treino,18582.239336896237,95.63811378574114,0.12857784296450162,0.9516920711747089
29,Validation,120856.95143168257,250.06737104342244,0.36682204752123887,0.4474897639452087
29,Teste,202692.14791016586,322.4976745699067,0.42085135912551774,0.4584074578197431
30,Treino,16333.20962631061,85.57388455905586,0.11174215605242993,0.9575388351311505
30,Validation,124937.56904358213,231.4750898429727,0.33365695608190177,0.4288347923172471
30,Teste,292300.58040503843,362.77084053241026,0.3943054901826847,0.21897411392328758
31,Treino,18724.330022142683,96.47232006900674,0.12693121526084314,0.9513226804578434
31,Validation,114725.50996369883,249.51492778138547,0.4096911939912518,0.4755202920422772
31,Teste,271981.72939710657,363.4474623802273,0.43505628956769155,0.27326599589813816
32,Treino,34147.9914268318,119.04671999254627,0.1448871177929593,0.911226052497418
32,Validation,93326.36262078934,211.30550733370492,0.31004657038913386,0.5733487397214789
32,Teste,195658.95679992813,315.86800937666555,0.4031775923362671,0.477200114034139
33,Treino,34409.17998331065,121.96803046594813,0.1443292157771734,0.9105470450878369
33,Validation,101786.09023847948,218.68594138855573,0.32033309729209913,0.534674207163446
33,Teste,225012.11200608767,317.3714629917716,0.3873378363907831,0.39876861033246913
34,Treino,18459.84881565183,94.61929437584408,0.11916019584695331,0.9520102477131751
34,Validation,160158.19325892202,256.01724176928707,0.3634769890389792,0.26782001270637246
34,Teste,245612.10821299584,326.3741831050332,0.3964320173666118,0.34372550960245074
35,Treino,28142.15843503764,108.98793460886489,0.13564115912190006,0.9268393134959515
35,Validation,111163.8155971707,213.82537358492368,0.2909302832506819,0.4918029515988346
35,Teste,210660.84758728463,321.45234666218363,0.39309520390007185,0.4371151267625256
36,Treino,25552.505333357243,105.76521331840225,0.12891895258804698,0.9335715902388183
36,Validation,113384.93767512323,217.8984860876789,0.3230888517852698,0.4816488589375634
36,Teste,251612.76560745345,324.80180254398533,0.4054482489596881,0.32769177900891333
37,Treino,27204.070504939562,109.56446495637128,0.13189550355310709,0.9292780445949027
37,Validation,103431.59752585937,206.88579234719032,0.294047177176106,0.5271515979216097
37,Teste,240942.13728224428,323.3802560553265,0.4079426620180565,0.35620365172275925
38,Treino,23872.712935175863,101.8347770574723,0.12999217475873714,0.9379385177194846
38,Validation,140689.29806473028,244.36124153984863,0.38029640562698386,0.35682411012934456
38,Teste,313165.43894145236,367.74160635918383,0.43950486697470764,0.1632233021948719
39,Treino,22313.421496233383,97.8007136469827,0.12315574075683099,0.9419921809236149
39,Validation,90730.92149129373,205.10015154849793,0.3195107960518531,0.5852140712074758
39,Teste,335403.8910210202,381.88733385801316,0.4542068025662009,0.1038022544625985
40,Treino,28159.45842198449,109.1588162396447,0.12696042484760584,0.9267943390166675
40,Validation,88259.81456214568,200.06658641432153,0.3067019913198041,0.5965109958491006
40,Teste,317228.3510207406,356.0849128079911,0.42666575329601314,0.1523672186989693
41,Treino,13239.61968286117,82.61777731479062,0.11410574636361118,0.9655811878365136
41,Validation,108562.7000924442,219.74567319587115,0.30557483131170354,0.5036942240866616
41,Teste,278946.10841836024,346.2192678086149,0.388069230921492,0.25465720528776226
42,Treino,29546.579333219055,111.42806201242617,0.1338660119082961,0.9231882645798293
42,Validation,174934.47516592027,261.02378311634186,0.33207414507184807,0.20026868936306708
42,Teste,172169.0513315218,265.082526741953,0.3214181237313489,0.5399650398064316
43,Treino,17512.585893838113,94.05412195474098,0.1288601960248559,0.9544728308806922
43,Validation,95820.10146417137,215.99256011196337,0.3399533894431221,0.5619483509089673
43,Teste,291503.4858617244,353.41749567252896,0.42693014037320276,0.22110394709404646
44,Treino,25297.91489754312,104.41894699959026,0.13090224284964302,0.9342334446272982
44,Validation,86751.40578820783,190.3539226795317,0.29141833060431577,0.6034068448497816
44,Teste,198924.00646606943,324.25380719887715,0.3962909489812293,0.46847591545386646
45,Treino,28601.517980879657,109.00125608751468,0.13791373796828357,0.9256451243649519
45,Validation,58706.034761438736,174.08450691737846,0.27664825179551483,0.7316192015465623
45,Teste,175019.44948758866,271.0884527432112,0.34976437687099204,0.5323487882669079
46,Treino,18215.879326218845,92.67085021965244,0.11941526759827455,0.9526444910095506
46,Validation,126477.01449806828,228.26883534993976,0.35397444775047515,0.4217970558744871
46,Teste,251274.80044814665,313.4464323351315,0.35053893530485175,0.3285948204522279
47,Treino,25401.41837958405,109.53044292026738,0.13687682399433845,0.9339643684006415
47,Validation,129283.64246614031,200.88610608167332,0.2790048483835087,0.4089662615942423
47,Teste,183091.10188639935,294.2793925079517,0.34131089928704206,0.5107813679827993
48,Treino,31226.186913093283,110.79722570320862,0.1363347126719351,0.9188218175681454
48,Validation,83897.06180018712,208.10658426888162,0.37641741757617586,0.6164557779224842
48,Teste,235161.38866549544,317.9861573594933,0.3792910593246059,0.3716497870137898
49,Treino,12891.14074365535,82.87047993380567,0.11029552467033257,0.966487122556601
49,Validation,215396.57686187245,266.61006647795745,0.34536577225927423,0.015291945415155661
49,Teste,251638.85023810688,311.6949761921307,0.34020400848261634,0.32762208098867374
50,Treino,29537.725791840647,118.66598195256724,0.15081796038039755,0.9232112809794679
50,Validation,147687.4936440494,223.69320970480555,0.3172665789132228,0.32483112465615993
50,Teste,183576.9811593941,278.2837464556408,0.30733056383247664,0.5094831006677252
51,Treino,23467.184289286317,107.67409678604619,0.14125521858483658,0.9389927635833484
51,Validation,126098.52192655955,244.88200116438455,0.37159146413960137,0.4235273743836999
51,Teste,361839.1443096526,379.6281721757104,0.4382023261154089,0.0331673720589899
52,Treino,26004.226478996294,111.76309179404441,0.13837768113426324,0.9323972585257894
52,Validation,131368.5541932627,251.14255981965633,0.346270198803492,0.39943486884554347
52,Teste,215064.48704625506,288.5226304442001,0.3135549281735192,0.42534862118241745
53,Treino,26759.75078512165,109.23458059978648,0.13989795955620896,0.930433134948196
53,Validation,113698.84443036195,235.3647965513414,0.3473550030863157,0.4802138012649877
53,Teste,283703.4884579613,351.4125488349858,0.4167114714386668,0.24194550640682133
54,Treino,24389.165190626547,103.6539515284633,0.12995391170075762,0.9365959056507425
54,Validation,74788.71609669669,184.31962829886274,0.2676585455686192,0.6580955361249643
54,Teste,245511.80755441336,325.07095939442513,0.4022478000448054,0.34399351252818877
55,Treino,20707.64711863116,103.69181472549094,0.13748803841542157,0.9461666850259628
55,Validation,126731.56309859661,240.41048986501374,0.35403815280078066,0.4206333602351443
55,Teste,257670.40282049045,327.36247792669263,0.3585810243919553,0.3115057985866796
56,Treino,25990.263233876918,108.35147465691064,0.1344208308007321,0.9324335585345863
56,Validation,127799.46833724793,251.2913904693283,0.3890512155634767,0.4157513193719432
56,Teste,243655.42212773397,349.61694479001073,0.442203437604711,0.34895376635581743
57,Treino,26900.41632556364,102.792628603925,0.12322783485867762,0.9300674491558303
57,Validation,117916.0671508174,217.02898970253946,0.3185480243151645,0.4609343250480852
57,Teste,281996.98022933205,342.88005989296363,0.3840091458717951,0.24650528900976898
58,Treino,27658.23904399738,111.48383172658212,0.1386762996505999,0.9280973504351882
58,Validation,105535.44581970797,200.10936760810796,0.2922101876437411,0.517533634670941
58,Teste,179562.26770256256,290.65723481012196,0.34818992059249854,0.5202103976529758
59,Treino,27486.65152284973,111.17846286362308,0.13614358483571756,0.9285434235703269
59,Validation,146438.7997829306,240.85219795611061,0.32070910177564577,0.33053965967871424
59,Teste,273926.1833807901,337.7910573170831,0.390188522008365,0.2680704232672614
60,Treino,33698.73829519307,130.0552682945088,0.1561979761110637,0.9123939681567891
60,Validation,95590.17893358381,197.44679641302247,0.2791416295341748,0.5629994658853456
60,Teste,268779.4438073483,332.48200127243376,0.3842760252909052,0.2818224891378913
61,Treino,33092.08062674437,118.19195653910734,0.14071562180287706,0.9139710856902258
61,Validation,105230.98833373828,187.99925385788077,0.2788997521824733,0.5189254940174584
61,Teste,207421.30888983267,313.236237408407,0.3562328728669841,0.44577116014484464
62,Treino,35390.15743318962,124.12799793787009,0.14473786403422734,0.9079968148400823
62,Validation,115695.83689810718,234.00915933583605,0.3481713763764416,0.47108434063667404
62,Teste,238946.14945643154,308.6789238488922,0.34740953509582617,0.3615369225568218
63,Treino,37942.35735675484,130.9995280384438,0.15538246706537795,0.9013619044818512
63,Validation,91671.68490151655,210.19575713571834,0.3165091179685312,0.5809132725550479
63,Teste,154468.26540160074,268.9304761492182,0.31503181818643483,0.5872614632210342
64,Treino,31276.806547560576,117.73083305978905,0.14522334304296197,0.9186902225728021
64,Validation,112002.18259294597,244.48429399315023,0.36847548861020285,0.48797026890041173
64,Teste,178641.05488620934,295.32082169312827,0.361927758081129,0.5226718743122438
65,Treino,19947.24511565252,95.48549297066728,0.12064863680276006,0.9481434890683886
65,Validation,142437.82903210513,235.4140759614281,0.326160829725243,0.3488305173232287
65,Teste,270287.9211764473,337.33782638767735,0.36476371059888313,0.2777918441347421
66,Treino,20304.21790953632,96.16386065929163,0.12505125525783387,0.9472154730200073
66,Validation,162461.40386231148,256.61551909722755,0.3331249498581715,0.257290643736794
66,Teste,226001.85602886855,289.8008739547804,0.366825770235015,0.3961240185861564
67,Treino,17005.239286878113,88.26047626472115,0.11698216573857666,0.9557917711512608
67,Validation,256491.61776106784,289.3330046178193,0.35333886844957635,-0.17257834652026993
67,Teste,263369.93267399346,322.68347108145247,0.412614808032194,0.29627667947961356
68,Treino,21157.129243057712,100.69609112105088,0.1275652931991356,0.9449981740579696
68,Validation,129777.923260894,236.12068423677658,0.37905659187527624,0.4067066050717867
68,Teste,233151.34324339184,304.10356805833675,0.3852587065543183,0.3770206196843152
69,Treino,18837.994083512494,96.11589347732438,0.12481012397878072,0.9510271899474105
69,Validation,92849.72463801407,209.10762015534712,0.32037158999295856,0.5755277402775596
69,Teste,303320.0990763591,347.99677550460524,0.4120098841951951,0.18953000771425743
70,Treino,23375.51510208653,103.060012322482,0.13321618837763485,0.9392310743967242
70,Validation,112785.65737546656,247.5659721173101,0.38631914015889174,0.48438853171520635
70,Teste,254514.23663872102,349.45166357007497,0.4174490366120334,0.3199390609678423
71,Treino,15064.519928381953,87.84952734963198,0.11491745386486028,0.9608370259744482
71,Validation,182603.87510401336,234.58075746028211,0.30793345103947173,0.16520722272835942
71,Teste,261981.74119112446,304.6200133754872,0.354852004020494,0.2999859211152256
72,Treino,24461.62398633182,109.8980154735984,0.1443626015802012,0.9364075357625801
72,Validation,110160.41532516645,205.4876966557664,0.29548327319671264,0.49639010123793403
72,Teste,209006.86610344175,308.5660652021257,0.35893953608466694,0.44153455813068376
73,Treino,24354.943029052887,107.94480198381679,0.13806310723227308,0.9366848724171033
73,Validation,108101.59081647333,215.7578463787365,0.2815474079548178,0.5058022335300218
73,Teste,244510.87980992964,304.8759686188927,0.32843063300081826,0.3466679871305002
74,Treino,26500.787319931347,113.95228375362613,0.15083924321779799,0.9311063578261257
74,Validation,118402.97935584343,224.38678840908116,0.3582751292506628,0.4587083548068206
74,Teste,247950.45236906662,347.6057866720483,0.41577032538296116,0.33747746413529234
75,Treino,31879.599717932473,110.81017579364341,0.13763021120736627,0.91712315150872
75,Validation,137259.60897446,249.66497593922693,0.3419810163588801,0.3725032937130124
75,Teste,246612.37076628747,321.7284750731041,0.4240691490740653,0.34105281238812646
76,Treino,16620.063943410292,91.50038417347727,0.12048526215424563,0.9567931048839803
76,Validation,198631.52948045917,268.88318366276434,0.37804489044097245,0.09193511882343475
76,Teste,335013.7541421233,341.0322757319392,0.3768541834588939,0.10484469851491429
77,Treino,21358.86759113737,103.95907697868599,0.13704880228502322,0.9444737183352939
77,Validation,143486.98979085952,255.3278852566298,0.3633274944380468,0.34403416881689974
77,Teste,258810.4611260066,339.2103820204114,0.4080553896086732,0.30845956772729843
78,Treino,25809.330671555424,101.5200653841234,0.12167290137081697,0.9329039258129503
78,Validation,116763.56925641691,217.97612659643087,0.3012587855649887,0.46620309011409633
