sample,tipo,MSE,MAE,MAPE,R2
0.0,Treino,115345.57896029444,224.45964133078127,0.2526936810450711,0.7001380771335712
0.0,Validation,96896.19516559682,215.74694749519486,0.31921827846546824,0.5570288756289069
0.0,Teste,191894.7826011903,301.6258103968313,0.3753938328856707,0.48725797120583025
1.0,Treino,110615.57158435202,221.94843609252624,0.25302417098191443,0.7124345961653993
1.0,Validation,93056.18831927527,215.54791989360615,0.30819519199412865,0.5745838698926207
1.0,Teste,172898.29102026217,274.92423576381805,0.3173101347845009,0.5380165145134899
2.0,Treino,107333.34528564781,217.2034052268847,0.24686863043325463,0.7209673435674562
2.0,Validation,91506.01379489676,210.51915518074142,0.29186221828695286,0.5816706554042894
2.0,Teste,178834.28185696373,287.3247605498511,0.33298586720031526,0.5221555726824686
3.0,Treino,113300.28480599141,223.27700358277062,0.2557579561469512,0.7054551932594341
3.0,Validation,97426.63118002494,221.93434307239875,0.3372311395209549,0.5546039317256237
3.0,Teste,163684.65514647227,272.0663720111796,0.32731779056290206,0.5626353097014549
4.0,Treino,114953.06535869683,223.59421671046832,0.25013871452505615,0.7011584880100626
4.0,Validation,98232.37443488235,220.9144238251938,0.3136900383555507,0.5509203918823035
4.0,Teste,169797.12275961388,288.6757315206181,0.36374155391794016,0.5463028226873892
5.0,Treino,116127.30031841084,224.54152051090458,0.2546716276271657,0.6981058495293279
5.0,Validation,92452.04741615531,209.1987639404057,0.3091725287944912,0.577345763429062
5.0,Teste,163631.07887763254,266.5899013858479,0.30743075195422187,0.5627784652599737
6.0,Treino,115813.13243659065,221.5833973911779,0.24796284605110064,0.6989225863821369
6.0,Validation,94854.41726999328,209.7767865375019,0.30418010465604334,0.5663630775404043
6.0,Teste,170168.89362947491,272.3290170608462,0.32789567634617095,0.545309452531749
7.0,Treino,114096.92160321855,223.90985921220133,0.2551133830272975,0.7033841902440093
7.0,Validation,103203.69314738306,210.51607634176756,0.29148457901956176,0.5281934867038287
7.0,Teste,166824.56188024246,270.91208652995255,0.31033171827954514,0.5542454924949927
8.0,Treino,108405.84436257464,220.1484388543951,0.25072883400437956,0.7181791861159212
8.0,Validation,85427.00584491936,210.3711507416119,0.306234555124676,0.6094614781714809
8.0,Teste,178159.31068958406,285.74493636600084,0.3439007573771458,0.5239590927211508
9.0,Treino,107503.7171175886,216.783775055626,0.24747534092553172,0.7205244308386932
9.0,Validation,87486.73001129746,204.00351086063463,0.27730449705960375,0.6000452329998772
9.0,Teste,181549.0023966599,285.65521020666415,0.3374428047248969,0.5149018511468192
10.0,Treino,104426.85134599419,214.3100822911663,0.24148186960395687,0.7285233060013885
10.0,Validation,81536.2763873184,194.554476350696,0.2808572626417291,0.6272483561754292
10.0,Teste,187567.87710412574,298.8181421004775,0.37511455479264477,0.4988194439717488
11.0,Treino,109937.09324177945,219.4375044530638,0.25069288198180034,0.7141984246732701
11.0,Validation,93512.14155198203,206.13575264335606,0.2964178982519168,0.5724994318421114
11.0,Teste,162819.03046687256,271.39200913753564,0.32378084750485425,0.5649482550998438
12.0,Treino,116011.99553758356,228.85914598334688,0.2667292917682108,0.6984056053899877
12.0,Validation,93221.49231670341,214.89142581442104,0.3256587282760712,0.5738281653215729
12.0,Teste,164155.24267905674,275.70284692040383,0.33068533856071497,0.5613779018505908
13.0,Treino,110987.23034706642,223.1006800222164,0.2581171286650077,0.711468401255787
13.0,Validation,88427.5435410617,203.79458658452157,0.2895575338408265,0.5957442052207063
13.0,Teste,184337.97819018245,284.81507431352804,0.36375794578805415,0.5074497198942433
14.0,Treino,110459.81829740824,222.3677142837864,0.25653044439103445,0.7128395053135149
14.0,Validation,69805.6439352433,178.9475938077053,0.2606336003686697,0.6808761734287192
14.0,Teste,189483.00784930546,301.3427328029242,0.3741577910104587,0.4937022229072744
15.0,Treino,113061.47155737804,219.54666405416603,0.24460764078575983,0.7060760319650063
15.0,Validation,96559.88450700005,214.36612039662847,0.31260448334248403,0.5585663550967228
15.0,Teste,150583.95712871745,251.46215789173192,0.281946303428682,0.5976403181190297
16.0,Treino,116044.71161260703,227.18987660712133,0.26174922349776186,0.6983205539709945
16.0,Validation,103483.08481193842,235.812489530057,0.36278896224666063,0.5269162183902847
16.0,Teste,209695.34360261774,301.4018315158672,0.36760300276150715,0.4396949492318828
17.0,Treino,104417.97857323512,220.64089115855919,0.25715601413931455,0.7285463723965175
17.0,Validation,94198.33539739766,211.59351213611694,0.29890477274502536,0.5693624246694272
17.0,Teste,213628.5365491034,305.5805169199311,0.3823794809069928,0.42918547469754253
18.0,Treino,114134.3609457146,223.07640172538757,0.25140654848803035,0.7032868598275953
18.0,Validation,94996.36635697473,219.22452515399954,0.3364578601635668,0.5657141423933001
18.0,Teste,161921.07682861426,262.56022503896924,0.31479522298271806,0.5673475833358832
19.0,Treino,104660.91235462035,215.65802515806922,0.24554408505833372,0.7279148216125862
19.0,Validation,105624.177813986,214.42878661117552,0.28334792411253595,0.517127987047669
19.0,Teste,173931.80954202975,274.7968162988369,0.3296156363170272,0.5352549574952941
20.0,Treino,107027.38512381555,220.53086528614753,0.25350760743002887,0.7217627429514163
20.0,Validation,105521.26026549749,222.72018415169646,0.3178497447419142,0.5175984854206295
20.0,Teste,175738.59613464854,278.4127830986957,0.3212131325215728,0.5304272315376646
21.0,Treino,101469.72017314137,213.66534220653784,0.239336048750971,0.7362109091817856
21.0,Validation,96198.02495089143,223.0285376960009,0.3240387897733346,0.5602206340305851
21.0,Teste,186205.02677932876,291.9692311428835,0.34047954613713843,0.5024609741426418
